provinces,annees,trimestres,indicateurs,cibles,sexes,tranches_ages,Valeur,period
Kwilu,2021,T1,Nombre de clients testés,PS,Féminin,>= 15 ans,64,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Couples sérodiscordants,Féminin,>= 15 ans,59,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,1,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Couples sérodiscordants,Masculin,>= 15 ans,63,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Population Générale,Féminin,< 15 ans,2459,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,10246,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Population Générale,Masculin,< 15 ans,1229,2021-T1
Kwilu,2021,T1,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,20493,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,16,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,220,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,441,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,8,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,Couples sérodiscordants,Féminin,>= 15 ans,10,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,Couples sérodiscordants,Masculin,>= 15 ans,21,2021-T1
Kwilu,2021,T1,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,1,2021-T1
Kwilu,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,3133,2021-T1
Kwilu,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,1834,2021-T1
Kwilu,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,85,2021-T1
Kwilu,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,131,2021-T1
Kwilu,2021,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,>= 15 ans,44,2021-T1
Kwilu,2021,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,< 15 ans,1,2021-T1
Kwilu,2021,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,>= 15 ans,71,2021-T1
Lomami,2021,T1,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,4233,2021-T1
Lomami,2021,T1,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,2560,2021-T1
Lomami,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,45,2021-T1
Lomami,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,95,2021-T1
Lomami,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,311,2021-T1
Lomami,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,829,2021-T1
Lomami,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,627,2021-T1
Lomami,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,290,2021-T1
Maniema,2021,T1,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,621,2021-T1
Maniema,2021,T1,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,786,2021-T1
Maniema,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,16,2021-T1
Maniema,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,32,2021-T1
Maniema,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,212,2021-T1
Maniema,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,6,2021-T1
Maniema,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,4,2021-T1
Maniema,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,201,2021-T1
Mongala,2021,T1,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,10926,2021-T1
Mongala,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,100,2021-T1
Mongala,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,2404,2021-T1
Nord-Ubangi,2021,T1,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,2356,2021-T1
Nord-Ubangi,2021,T1,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,2092,2021-T1
Nord-Ubangi,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,18,2021-T1
Nord-Ubangi,2021,T1,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,22,2021-T1
Nord-Ubangi,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,71,2021-T1
Nord-Ubangi,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,29,2021-T1
Nord-Ubangi,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,4,2021-T1
Nord-Ubangi,2021,T1,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,5,2021-T1
Nord-Ubangi,2021,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,>= 15 ans,15,2021-T1
Nord-Ubangi,2021,T1,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,>= 15 ans,6,2021-T1
Haut-Katanga,2021,T2,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,34706,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Population Générale,Masculin,< 15 ans,61,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Population Générale,Féminin,< 15 ans,143,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,14874,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,PVVIH,Masculin,>= 15 ans,2907,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,PVVIH,Féminin,>= 15 ans,2663,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Personnes en milieu du travail,Masculin,>= 15 ans,2543,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Personnes en milieu du travail,Féminin,>= 15 ans,432,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Apprenants et apprentis,Masculin,>= 15 ans,34,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Conducteurs Taxis Motos,Masculin,>= 15 ans,342,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Apprenants et apprentis,Féminin,>= 15 ans,24,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Conjoint des femmes enceintes,Masculin,>= 15 ans,234,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Couples sérodiscordants,Féminin,>= 15 ans,145,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Enfants exposés,Féminin,>= 15 ans,2668,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Couples sérodiscordants,Masculin,>= 15 ans,235,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Enfants exposés,Masculin,>= 15 ans,2783,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Enseignants et personnel administratif des universités et instituts supérieurs,Masculin,>= 15 ans,118,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Enseignants et personnel administratif des universités et instituts supérieurs,Féminin,>= 15 ans,34,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Etudiants,Féminin,>= 15 ans,1164,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Etudiants,Masculin,>= 15 ans,1564,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Elèves,Féminin,>= 15 ans,234,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Familles des militaires,Féminin,>= 15 ans,2314,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Elèves,Masculin,>= 15 ans,456,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Militaires,Masculin,>= 15 ans,3415,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Familles des militaires,Masculin,>= 15 ans,1659,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Familles des policiers,Masculin,>= 15 ans,1001,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Militaires,Féminin,>= 15 ans,543,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Familles des policiers,Féminin,>= 15 ans,1564,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Policiers,Féminin,>= 15 ans,243,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Policiers,Masculin,>= 15 ans,1976,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Femmes enceintes séropositives ,Féminin,>= 15 ans,8561,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,31999,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,HSH,Masculin,>= 15 ans,479,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Leaders et membres d'associations et Mouvement de jeunesse,Féminin,>= 15 ans,217,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Leaders et membres d'associations et Mouvement de jeunesse,Masculin,>= 15 ans,564,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Fidèles des confessions religieuses,Masculin,>= 15 ans,117,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Fidèles des confessions religieuses,Féminin,>= 15 ans,176,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Miniers / Creuseurs,Masculin,>= 15 ans,1181,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Miniers / Creuseurs,Féminin,>= 15 ans,153,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,OEV,Féminin,>= 15 ans,78,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,OEV,Masculin,< 15 ans,56,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,OEV,Féminin,< 15 ans,21,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,OEV,Masculin,>= 15 ans,76,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Pêcheurs,Masculin,>= 15 ans,234,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Routiers/ Camioneurs,Masculin,>= 15 ans,314,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Pêcheurs,Féminin,>= 15 ans,101,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Transfrontaliers,Masculin,>= 15 ans,337,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Prisonniers,Féminin,>= 15 ans,3,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,75,2021-T2
Haut-Katanga,2021,T2,Nombre de clients testés,PS,Féminin,>= 15 ans,427,2021-T2
Haut-Uele,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,966,2021-T2
Haut-Uele,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,25,2021-T2
Haut-Uele,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,423,2021-T2
Haut-Uele,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,21,2021-T2
Ituri,2021,T2,Nombre de PVVIH sous TAR,PVVIH,Masculin,>= 15 ans,5611,2021-T2
Ituri,2021,T2,Nombre de PVVIH sous TAR,PVVIH,Masculin,< 15 ans,137,2021-T2
Ituri,2021,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,11083,2021-T2
Ituri,2021,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,< 15 ans,250,2021-T2
Ituri,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,>= 15 ans,145,2021-T2
Ituri,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,< 15 ans,5,2021-T2
Ituri,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,< 15 ans,2,2021-T2
Ituri,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,>= 15 ans,69,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,43,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,TG,Masculin,>= 15 ans,5,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,9,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,UDI,Masculin,>= 15 ans,7,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,32,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,937,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,592,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,29,2021-T2
Ituri,2021,T2,Nombre de clients diagnostiqués VIH+,HSH,Masculin,>= 15 ans,24,2021-T2
Ituri,2021,T2,Nombre de clients testés,Population Générale,Féminin,< 15 ans,2112,2021-T2
Ituri,2021,T2,Nombre de clients testés,Population Générale,Masculin,< 15 ans,1526,2021-T2
Ituri,2021,T2,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,11658,2021-T2
Ituri,2021,T2,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,17905,2021-T2
Ituri,2021,T2,Nombre de clients testés,PS,Féminin,>= 15 ans,1425,2021-T2
Ituri,2021,T2,Nombre de clients testés,HSH,Masculin,>= 15 ans,557,2021-T2
Ituri,2021,T2,Nombre de clients testés,TG,Masculin,>= 15 ans,74,2021-T2
Ituri,2021,T2,Nombre de clients testés,UDI,Masculin,>= 15 ans,223,2021-T2
Ituri,2021,T2,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,454,2021-T2
Kasaï-Central,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,311,2021-T2
Kasaï-Oriental,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,587,2021-T2
Kasaï-Oriental,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,617,2021-T2
Kasaï-Oriental,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,6171,2021-T2
Kasaï-Oriental,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,3951,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,1105,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients testés,Population Générale,Féminin,< 15 ans,98,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients testés,Population Générale,Masculin,< 15 ans,85,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,1281,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,9,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,39,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,30,2021-T2
Kasaï-Oriental,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,4,2021-T2
Kasaï-Oriental,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,< 15 ans,3,2021-T2
Kasaï-Oriental,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,>= 15 ans,106,2021-T2
Kasaï-Oriental,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,< 15 ans,9,2021-T2
Kasaï-Oriental,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,>= 15 ans,114,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,3076,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,149,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,2372,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,133,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,PS,Féminin,>= 15 ans,308,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,UDI,Masculin,>= 15 ans,5,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,UDI,Féminin,>= 15 ans,2,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,TG,Féminin,>= 15 ans,5,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,TG,Masculin,>= 15 ans,4,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,HSH,Masculin,>= 15 ans,148,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Prisonniers,Masculin,>= 15 ans,6,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,38982,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Population Générale,Masculin,< 15 ans,5369,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Population Générale,Féminin,< 15 ans,5588,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,37453,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Etudiants,Masculin,>= 15 ans,175,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Etudiants,Féminin,>= 15 ans,54,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Elèves,Masculin,>= 15 ans,64,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Elèves,Féminin,< 15 ans,38,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Elèves,Féminin,>= 15 ans,79,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Elèves,Masculin,< 15 ans,46,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,1998,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,72,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,73,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Femmes enceintes,Féminin,>= 15 ans,211,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,2080,2021-T2
Kinshasa,2021,T2,Nombre de PVVIH sous TAR,Femmes enceintes séropositives ,Féminin,>= 15 ans,211,2021-T2
Kinshasa,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,< 15 ans,225,2021-T2
Kinshasa,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,>= 15 ans,2831,2021-T2
Kinshasa,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Féminin,>= 15 ans,4987,2021-T2
Kinshasa,2021,T2,Nombre  de PVVIH sous TAR qui ont supprimée la charge virale,Population Générale,Masculin,< 15 ans,181,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Femmes enceintes,Féminin,>= 15 ans,40729,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,HSH,Masculin,>= 15 ans,2388,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,PS,Féminin,>= 15 ans,3748,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Prisonniers,Masculin,>= 15 ans,413,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,TG,Masculin,>= 15 ans,639,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,UDI,Masculin,>= 15 ans,483,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Femmes enceintes,Féminin,>= 15 ans,292,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Femmes enceintes séropositives ,Féminin,>= 15 ans,292,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,HSH,Masculin,>= 15 ans,148,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,Prisonniers,Masculin,>= 15 ans,6,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,PS,Féminin,>= 15 ans,308,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,PVVIH,Masculin,< 15 ans,72,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,PVVIH,Féminin,>= 15 ans,2080,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,PVVIH,Féminin,< 15 ans,73,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,PVVIH,Masculin,>= 15 ans,1998,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,TG,Masculin,>= 15 ans,9,2021-T2
Kinshasa,2021,T2,Nombre de clients diagnostiqués VIH+,UDI,Masculin,>= 15 ans,7,2021-T2
Kinshasa,2021,T2,Nombre de clients testés,Survivants des violences sexuelles et celles basées sur le genre,Féminin,>= 15 ans,478,2021-T2
Kongo-Central,2021,T2,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,18477,2021-T2
Kongo-Central,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,460,2021-T2
Kongo-Central,2021,T2,Nombre de PVVIH sous TAR,PVVIH,Féminin,>= 15 ans,9486,2021-T2
Kwango,2021,T2,Nombre de clients testés,Population Générale,Féminin,>= 15 ans,15018,2021-T2
Kwango,2021,T2,Nombre de clients testés,Population Générale,Féminin,< 15 ans,1607,2021-T2
Kwango,2021,T2,Nombre de clients testés,Population Générale,Masculin,< 15 ans,1157,2021-T2
Kwango,2021,T2,Nombre de clients testés,Population Générale,Masculin,>= 15 ans,10505,2021-T2
Kwango,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,< 15 ans,1,2021-T2
Kwango,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,>= 15 ans,37,2021-T2
Kwango,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Masculin,< 15 ans,5,2021-T2
Kwango,2021,T2,Nombre de clients diagnostiqués VIH+,Population Générale,Féminin,>= 15 ans,34,2021-T2
Kwango,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,>= 15 ans,1452,2021-T2
Kwango,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,< 15 ans,61,2021-T2
Kwango,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Féminin,< 15 ans,59,2021-T2
Kwango,2021,T2,Nombre de PVVIH sous TAR,Population Générale,Masculin,>= 15 ans,868,2021-T2
Kwilu,2021,T2,Nombre de clients testés,Population Générale,Féminin,< 15 ans,1931,2021-T2
Kwilu,2021,T2,Nombre de clients testés,Population Générale,Masculin,< 15 ans,965,2021-T2
